Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
AON.N,,,,,,,,,,,50000,,False,True,True,False,True,True,True,True,True,False,True,False,False,False,,171.8416596105,,0.0,50000,,,0.0,,False,False,,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AMZN.OQ,False,False,False,True,True,True,True,True,False,,798000,,True,True,True,True,True,True,True,True,True,False,True,True,False,False,,,,23.2432432432432,250000,,,0.00015444015444,1,False,True,42.7,,27.5,100,True,True,,1000000,33.5,33.5,,,16750.0,,,,,,,20.0,,,,,,False,,,,,False,True,True,True,5,,,,,,True,,99.3,,,,,,,,,,,,,,,,,99.1
MS.N,False,False,False,False,False,True,False,False,False,,60431,,True,True,True,False,True,True,True,True,True,False,True,False,False,False,,101.512001499443,,0.137535626698493,60000,,,0.0,,False,False,39.0,,38.1,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,57.0,14.0,6.0,8.0,43.0,29.0,37.9,23.6,5.9,6.5,62.1,1.9,
BRKb.N,False,False,False,False,False,False,False,False,False,,360000,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,,,,-8.04597701149426,,,,0.0,,False,False,,,,0,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GOOG.OQ,False,False,False,False,True,True,False,True,False,3.0,118899,,True,True,True,True,True,False,True,True,False,False,False,True,False,False,,,,20.3784511648156,118899,0.0,0.17733,0.0,,True,True,32.0,32.5,26.7,100,True,False,6.1,,,,,,,,,,,,,,,,,,,False,,,,,True,False,True,False,,4,,,,,True,,82.0,,,,,,,,,,,,,,,,,
KR.N,,,,,,,,,,,453000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,0.890868596881966,453223,66.0,,0.334075723830735,1500,False,False,51.0,,,100,True,False,,,17.65,,,17.65,,,15999.0,,1,,0.000106852574834,,,,,12101.0541,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
BKNG.OQ,False,False,False,False,False,False,False,False,False,,20300,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,235.237840898117,,-23.1060606060606,20300,0.0,,0.0,,False,False,50.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
STZ.N,,,,,,,,,,,9600,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,10.3448275862069,,23.0,,0.0,,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
WBD.OQ,,,,,,,,,,,9200,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,2.22222222222221,,,,0.0,,False,False,48.81,,,20,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,82.3,,,,,,,,,,,,,,,,,
ABBV.N,False,False,False,False,False,True,False,False,False,,47000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,56.6666666666667,48000,23.0,8.0,0.0,,False,False,54.0,,49.0,100,True,True,2.0,,0.7,0.7,,0.7,67.0,,67.0,,,,,0.2,,0.2,,,,True,29.0,1392000.0,84000000.0,1787.23404255319,False,True,True,False,,,,,,,True,,,4.0,4.0,100.0,,33.0,17.0,6.0,9.0,67.0,1.0,31.0,20.0,4.0,5.0,69.0,2.0,100.0
STLD.OQ,,,,,,,,,,,8385,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,1140.70032596855,,2.2560975609756,,9.0,,0.0,,False,False,11.0,,,55,False,False,,,9.5,,,9.5,,,159.0,0.0,1,,0.000488,,,1.65,,1022.97,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MA.N,False,False,False,False,False,True,False,False,False,,18600,,False,True,False,True,True,True,True,True,False,False,False,False,False,False,,122.264510093299,,25.6756756756757,18600,,7.4,0.0,,False,False,39.0,40.0,33.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,100.0,7.4,,,,,,,,,,,,,,,,100.5
XOM.N,False,False,False,True,False,True,True,True,True,,72000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-3.87182910547397,72000,,,0.0,0,False,True,29.0,40.0,34.0,85,True,False,,,0.7,0.7,0.85,0.45,,,65.0,,1,0,,0.1,0.1,0.1,,,,True,,,34000000.0,472.222222222222,False,True,True,True,1,,,,,,False,,,,,,,,,,,,,28.0,,,,,,
SWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICO.N,,,,,,,,,,,4009,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,9.29661941112323,,0.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,70.1,,,,,,,,,,,,,,,,,
HRL.N,,,,,,,,,,,18800,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-6.46766169154229,18000,19.0,22.0,0.0,,False,False,38.0,,,95,True,True,,,13.0,13.0,,13.0,468.0,,468.0,,,,1.9914893617e-05,8.85,,8.85,93.6,93.6,,False,28.0,492000.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
INTC.OQ,False,False,False,True,True,True,False,True,False,,110800,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,3.1657355679702,110800,15.0,5.0,0.0,0,False,False,28.0,,18.6,100,True,True,,,3.45,3.45,,3.45,765.0,,765.0,,,,,0.7,,0.7,,,,False,22.283,2469000.0,,,True,True,True,True,1,1,,,,,True,,100.0,5.0,,,,,,,,,,,,,,,,100.0
TRMB.OQ,,,,,,,,,,,11287,,False,True,True,False,False,False,False,True,False,False,True,False,False,False,,,,18.5235745038328,11287,,10.2,0.0,,False,False,27.6,,21.9,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,10.2,,,,,,,,,,,,,,,,
WBA.OQ,,,,,,,,,,,223000,108000,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-3.87931034482759,331000,10.0,,0.029239766081871,100,True,False,68.0,,53.0,100,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,False,True,True,False,,,,,,,True,,81.5,,,100.0,,49.0,,,,51.0,49.0,30.0,,,,70.0,30.0,
OMC.N,,,,,,,,,,,70000,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,126.439055066441,,-0.568181818181823,,,,0.0,,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
GLW.N,,,,,,,,,,,49500,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-3.88349514563107,,,,0.0,,False,False,40.8,,,90,False,False,,,2.5,2.5,,2.5,248.0,,248.0,,0,,,1.05,,1.05,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CRM.N,False,False,False,False,False,False,False,False,False,,35000,,False,True,True,True,True,True,True,True,False,False,True,True,True,True,90.0,,,20.6896551724138,35000,0.0,,0.0,,False,False,31.6,,,100,False,True,,,,,,,,,,,,,,,,,,,,True,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SBUX.OQ,False,False,False,True,False,True,True,True,False,,346000,,True,True,True,True,True,True,True,True,True,False,True,True,False,False,,,,18.9003436426117,,,,0.120274914089347,350,False,False,,,42.0,100,False,False,,,,,,,,,,,,,,,,,,,,True,,,,,False,True,True,False,,,,,,,True,,98.3,,,,,,,,,,,,,,,,,100.0
ATO.N,,,,,,,,,,,4776,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,3.19792566983579,,,7.0,0.0,,False,False,,44.9,,,False,False,,91000,14.8,14.8,,14.8,141.0,,141.0,,,,,8.2,,8.2,,,,False,60.302,288000.0,,,False,False,False,False,,,,,,,False,,,4.0,3.0,,,,,,,,,,,,,,,
ETR.N,,,,,,,,,,,13635,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,-0.387200467562832,13559,30.12,3.79,0.0,,False,False,20.45,,20.72,85,True,False,,,2.8,,2.95,2.8,,,76.0,,0,3,,,0.89,1.15,,,,False,93.7,,,,False,True,True,False,,,,,,,False,,,3.79,,,,,,,,,,,,,,,,
HAL.N,,,,,,,,,,,55000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,81.0,,,-8.33333333333334,55380,15.0,23.0,0.0,,False,False,13.0,27.0,13.0,0,False,False,,1919961,1.37035,,,1.37035,264.0,23,241.0,,4,0,,,0.05,0.5,,,,False,72.138,3995000.0,,,False,True,True,False,,,,,,,True,,,13.0,10.0,,,,,,,,,,,,,,,
TFC.N,,,,,,,,,,,52294,2688,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,100.054955781979,,-11.3661016949153,,0.0,11.755,0.0,,False,False,64.3,61.14,54.3,100,False,False,,,,,,,,,,,,,,,,,,,,False,16.777,915070.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
TAP.N,,,,,,,,,,,17700,,True,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-0.28169014084507,17700,,19.8,0.0,,False,False,26.0,,34.0,,True,False,,,,,,,,,,,0,,,2.0,,,,,,False,18.53,327906.0,,,True,True,False,False,,,,,,,False,,99.21,,,,,,,,,,,,,,,,,
ABT.N,False,True,True,True,False,True,True,True,True,,107000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,3.88349514563107,107000,,,0.0,,False,False,43.0,,39.0,90,True,True,,,2.3,2.3,,2.3,492.0,,492.0,0.07,2,,,1.5,0.3,1.6,,,,True,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
V.N,False,False,False,False,False,True,False,False,False,,19500,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,86.0,137.393302700348,,14.7058823529412,19500,,,0.0,,False,False,41.0,,33.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,13.7,,,,True,True,False,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,100.0
YUM.N,False,False,False,True,False,True,False,True,False,,34000,,False,True,True,True,True,True,True,True,True,True,True,False,True,False,,,,0.0,,1.7,,0.0,,False,True,,,48.0,70,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
LYV.N,False,False,False,False,False,False,False,False,False,,10500,,False,True,True,False,True,True,False,True,False,False,False,False,False,False,,,,10.5263157894737,,,,0.0,,False,False,45.0,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CPB.OQ,True,False,True,True,False,True,True,True,False,20.77,14500,,True,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,-23.6842105263158,14295,15.0,24.0,0.0,,False,False,41.0,39.38462,42.0,85,True,True,,,6.05,6.05,,6.05,173.0,,173.0,,0,,,1.2,,1.2,,,,False,10.0,142950.0,15610140.0,1076.56137931034,False,True,True,False,,,,,,,True,,,14.0,10.0,,,,,,,,,,,,,,,
EG.N,,,,,,,,,,,1603,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,13.2862190812721,1589,0.0,10.15364,0.0,,False,False,47.89176,46.58754,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
FTNT.OQ,,,,,,,,,,,8238,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,16.3230725783677,8203,,9.373,0.0,,False,False,19.0,19.0,18.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,53.2,37.8,2.4,9.1,46.8,3.9,,,,,,,
DTE.N,,,,,,,,,,,10700,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,0.943396226415105,11171,49.0,7.6206,0.0,,False,False,26.46137,27.0,23.0,85,True,False,,,4.05,4.05,,4.02829,90.0,,90.0,,0,,,2.6,,2.6,,,,False,37.26354,416271.0,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
HST.OQ,,,,,,,,,,,175,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,6.94434414225941,,-4.89130434782609,178,0.0,11.6,0.0,,False,False,57.0,,43.0,80,True,False,,,,,,,,,,,0,0,0.0,,,,0.0,0.0,,False,,,,,False,True,False,False,,,,,,,False,,,5.5,6.1,,10.0,,,,,,,,,,,,,
IRM.N,False,False,True,False,False,True,False,False,False,4.28,26600,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,73.0,442.647667735266,,-0.560747663551398,23294,6.7,35.2,0.0,,False,False,37.21014,41.9305,30.64307,100,False,False,,,5.0,5.0,,5.0,233.0,,233.0,,,,,3.5,,3.5,,,,False,,,,,False,True,False,False,,,,,,,True,,,15.5,19.7,,,58.3,4.1,27.2,21.9,41.7,5.1,34.7,5.2,12.4,14.6,65.3,2.5,
DOC.N,,,,,,,,,,,204,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,1.49253731343284,204,0.0,18.2266,0.0,,False,False,49.0,50.0,43.0,,False,False,,,0.0,0.0,,0.0,0.0,,0.0,,0,,0.0,0.0,,0.0,0.0,0.0,,False,,,,,False,True,False,False,,,,,,,False,,88.49558,,,,,41.66,28.43,1.96,7.35,58.34,3.92,,,,,,,
FIS.N,,,,,,,,,,,55000,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,75.0,,,17.0212765957447,55000,16.36364,,0.0,,False,False,40.0,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
DAL.N,True,True,True,False,False,True,False,True,False,,91224,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,82.0,122.823304528443,,2.86874154262518,91000,16.0,,0.0,,False,True,41.0,47.0,,85,True,False,,,19.5,19.5,,19.5,3549.0,,3549.0,,,,0.000128084714549,14.8,,14.8,2921.1,2921.1,,True,,,,,True,True,False,True,1,,,,,,False,,,,,,,41.0,7.0,21.0,10.0,59.0,3.0,,,,,,,
ROK.N,,,,,,,,,,,23500,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,76.0,,,2.17391304347827,23500,,,0.0,,False,False,31.0,,24.5,100,False,True,,,1.15,1.15,,1.15,54.0,,54.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,22.6,9.3,7.1,4.8,77.4,1.4,18.6,7.7,5.3,4.8,81.4,0.8,
DOW.N,,,,,,,,,,,36500,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,69.0,108.90084996242,5322000000,-1.35135135135135,36527,10.5,,0.0,,False,False,27.8,33.0,32.5,100,True,False,,,0.8,0.8,0.8,0.8,127.0,59,68.0,0.14169,0,1,,,,,,,,False,63.5,2317750.0,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PPL.N,,,,,,,,,,,12280,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,-1.31790421086467,12280,47.0,7.4,0.0,,False,False,21.9,,,100,False,False,,,31.0,31.0,,31.0,761.0,,761.0,,1,,,1.05,,1.05,,,,False,45.0,552458.0,,,False,True,True,False,,,,,,,True,,,,,,,6.6,,,,,,,,,,,,
NTRS.OQ,True,False,False,False,False,True,False,False,False,0.14863,19800,,False,True,False,True,True,True,True,True,False,True,False,True,False,False,,82.9877742135578,,5.3191489361702,20154,,,0.0,,False,False,45.58896,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,22.32807,450000.0,,,True,True,False,False,,,,,,,True,,82.4,,,,,,,,,,,,,,,,,
ETN.N,,,,,,,,,,,101000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,2.02020202020201,98445,,,0.0,,False,False,32.0,,21.8,100,True,False,,,2.7,2.7,,2.7,532.0,,532.0,,0,,,1.05,,1.05,,,,False,,,,,False,True,True,False,,,,,,,True,1,,,,,,,,,,,,,,,,,,
CVX.N,False,False,False,True,False,True,False,True,False,,47736,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-0.962655601659756,42628,,,0.0,0,False,False,25.0,,22.0,100,True,True,,,0.65,0.65,0.7,0.55,,,47.0,,1,0,,0.125,0.13,0.115,,,,True,,,,,False,True,False,False,,,,,,,True,,69.1,,,,,41.0,14.0,8.0,16.0,59.0,3.0,35.0,12.0,7.0,14.0,65.0,2.0,
CI.N,False,False,False,False,False,True,False,False,False,,73700,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-0.135501355013545,71745,2.0,,0.0,,False,False,70.0,72.0,57.0,100,True,True,,,3.0,3.0,,3.0,430.0,,430.0,,,,,,,,,,,False,54.0,3874230.0,,,True,True,False,False,,,,,,,True,,,,,,,34.0,,,,,,22.0,,,,,,
ACN.N,False,False,False,False,False,False,False,False,False,,506000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,2.84552845528456,506000,,,0.0,0,False,False,45.0,49.0,30.0,100,True,True,1.5415,,,,,,,,,,,,,,,,,,,True,38.0,19228000.0,866063000.0,1711.58695652174,True,True,True,False,,,,,,,True,,82.6,12.0,,100.0,,,,,,,,,,,,,,
CRWD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PANW.OQ,,,,,,,,,,,7014,,False,True,True,True,True,False,True,True,False,False,False,False,False,False,,,,31.151832460733,,,,0.0,,False,False,23.0,,23.0,95,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
XYL.N,True,True,True,True,False,True,False,True,False,6.0,16700,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,2.45398773006136,16658,,12.24,0.0,,False,False,25.0,,24.0,100,True,False,,,3.2,3.2,,3.2,107.0,,107.0,,0,,,,,,,,,False,19.02,316829.0,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
HAS.OQ,False,False,False,True,False,True,True,True,False,,5600,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-3.44827586206896,5261,9.6,11.0,0.0,,False,False,55.0,60.0,42.0,85,True,True,,,1.5,1.5,,1.5,16.0,,16.0,,0,,0.000105595785714,0.8,,0.8,147.8341,147.834,,False,,,,,True,True,True,False,,,,,,,True,,,11.0,,,,,,,,,,,,,,,,
ENPH.OQ,False,False,False,False,False,False,False,False,False,,577,,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,35.1288056206089,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SO.N,,,,,,,,,,,27943,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-4.27856947108797,27015,,6.7,0.0,,False,False,26.0,30.0,24.0,100,False,True,,,6.85,6.85,,6.85,383.0,,383.0,,0,,,3.9,,3.9,,,,False,,,,,True,True,False,False,,,,,,,False,,,2.2,4.5,,15.0,,,,,,,,,,,,,
LII.N,,,,,,,,,,,11200,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,-1.3215859030837,10500,27.0,,0.0,,False,False,33.0,,19.0,,True,False,,,3.45,3.45,,3.45,77.0,,77.0,,,,,0.8,,0.8,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
EQT.N,,,,,,,,,,,647,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-25.0289687137891,648,0.0,45.176,10.3626943005181,100,False,False,31.32716,21.12676,22.0,,False,True,,,18.70176,18.70176,19.63678,12.34568,189.0,173,16.0,0.09895,0,0,4.2934157651e-05,1.09,0.7,0.6,6.9446,0.7776,6.167,False,,,,,False,False,False,False,,,,,,,True,,,6.129,38.119,,,,,,,,,,,,,,,
NRG.N,,,,,,,,,,,4577,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-5.86178527354998,4500,24.0,,0.0,,False,False,29.0,,,40,True,False,,48733,2.45,2.45,,,22.0,,,,0,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,34.0,8.0,11.0,13.0,66.0,2.0,,,,,,,
MKTX.OQ,False,False,False,False,False,False,False,False,False,,606,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,78.0,23.5506562167906,,14.9905123339658,606,0.0,9.1,0.0,,False,False,27.0,26.1,25.0,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,6.3,2.8,,,,,,,,,,,,,,,
APO.N,,,,,,,,,,,1421,,False,,True,False,,False,True,False,False,True,True,False,False,False,,20.9757176816508,,24.3219597550306,,,9.0,0.0,,False,False,,,,,False,False,,,,1.0,,1.0,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,9.0,,,,,,,,,,,,,,,,
LMT.N,False,False,True,True,False,True,False,True,False,,110000,,True,True,True,False,True,True,True,True,True,True,True,False,False,True,,,,4.76190476190477,110000,20.0,8.9,0.0,,False,False,23.0,,21.8,100,True,False,,,5.15,5.15,,5.15,1133.0,,1133.0,,0,,0.0001556,0.9,,0.9,4279.0,5687.0,,False,29.3,3223000.0,,,False,True,False,True,1,,,,,,True,,,4.4,4.5,,,27.6,,,,,,13.0,,,,,,
DLR.N,True,False,False,False,False,True,False,False,False,0.19,1550,,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,1.30718954248366,1566,2.0,18.0,0.0,,False,False,24.0,16.0,24.36364,,False,False,,,5.45,5.45,,5.45,17.0,,17.0,,0,,0.000558910967742,0.65,,0.65,216.578,216.5778,,False,15.411,24134.0,,,False,False,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PSX.N,,,,,,,,,,,14500,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,2.11267605633802,14500,38.0,6.0,0.0,,False,False,,,,95,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SCHW.N,,,,,,,,,,,19700,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,95.5399029216867,,1.02564102564102,,,,0.0,0,False,False,38.0,,40.0,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SNPS.OQ,,,,,,,,,,,13245,,False,True,True,False,False,False,False,True,False,True,True,False,False,False,,,,13.3407496149238,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
J.N,,,,,,,,,,,48000,4000,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-35.4838709677419,,,17.9,0.0,,False,False,29.5,,24.4,100,True,False,,,1.0,1.0,,1.0,96.0,,96.0,0.07,0,,,,0.57,0.24,,,,False,,,,,False,True,False,False,,,,,,,True,,76.6,10.8,7.1,,,,,,,,,,,,,,,
AVY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
